Date,Product,Entity,Campaign Id,Ad Group Id,Keyword Id (Read only),Product Targeting Id (Read only),Keyword Text,Product Targeting Expression,Campaign,Ad Group,Product Name,AG Type,Match Type,Bid,Flag,Flag Type,Flag Text,Reco. Bid,Skip?,Override Bid,Will Set Bid to:,Notes
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,259685473820385,,gym laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.23,0101,Stale,Low Data - Raise Bid or Kill,2.34,False,,2.34,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,83599997267853,,laundry enzyme additive,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,1.37,0101,Stale,Low Data - Raise Bid or Kill,1.44,False,,1.44,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,53111240930482,,laundry sanitizer sport,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.75,0101,Stale,Low Data - Raise Bid or Kill,2.89,False,,2.89,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,182620528597818,,enzyme wash for clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,114266376001295,,laundry detergent antibacterial,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,0.33,0101,Stale,Low Data - Raise Bid or Kill,0.35,False,,0.35,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,255074626355907,,laundry detergent sport,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,257924570019356,,running detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,54148418034425,,workout clothing laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,2.0,0101,Stale,Low Data - Raise Bid or Kill,2.1,False,,2.1,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,150715844665436,,sports clothing wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,221623222419895,,workout laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.66,0101,Stale,Low Data - Raise Bid or Kill,3.84,False,,3.84,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,118174226286575,,smelly laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.33,0101,Stale,Low Data - Raise Bid or Kill,3.5,False,,3.5,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,156064256951533,,laundry deodorizer for gym clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,189691484646151,,athletic wear laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,189701889193827,,gym cloths detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,11345757713573,,hockey detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,219786123821337,,gym wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,267196507449500,,odor remover detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,190192824541821,,deodorizing detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,43621308325367,,detergent active,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,185811551108175,,fitness laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.33,0101,Stale,Low Data - Raise Bid or Kill,3.5,False,,3.5,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,233168074080582,,detergent for activewear,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,28322926337832,,sweat removing detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,117742918123289,,workout gear detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,75924506858851,,wash gym clothes,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,42564553375770,,legging detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,2957959228164,,synthetic fabric detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,31540541287396,,performance fabrics wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,59106777856926,,laundry detergent for mesh,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,17906396463802,,laundry detergent for elastic,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,276211734609441,,laundry detergent for clothing,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,277250974816713,,laundry detergent for shirts,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,67524070434049,,laundry detergent for sports bras,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,173654252926506,,laundry detergent for leggings,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,273253566608412,,laundry detergent for sport clothing,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.33,0101,Stale,Low Data - Raise Bid or Kill,3.5,False,,3.5,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,180568376839414,,laundry detergent for workout clothing,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,153684116909123,,laundry detergent for gym cloths,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,119777623017197,,lululemon laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,271021291191360,,detergent for athletic,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,271236980792097,,detergent for fitness,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,65996897072661,,detergent for legging,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,109662341444945,,detergent for performance fabrics,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,130871141166092,,detergent for compression,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,106782103830441,,wash clothing,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,108736119364985,,wash shirts,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,87873913851227,,compression detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,211496231011945,,shirts detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,254007351692107,,shorts detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,225351886324441,,sport clothing detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,51170682107456,,gear detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,104681739268986,,workout clothing detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,148987247463845,,lululemon wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,80089426404182,,compression wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,247940984394010,,clothing wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,46884619869820,,shirts wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,140690049205692,,shorts wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,185352032476825,,socks wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,0.73,0101,Stale,Low Data - Raise Bid or Kill,0.77,False,,0.77,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,278496738138406,,sweat wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,69462821140409,,gym shirts wash,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,171701045160158,,clothing laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,100629342013332,,leggings laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,88836565245393,,shorts laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,275403306731362,,gear laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,137470507980163,,gym cloths laundry detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
Jul-21-2022,Sponsored Brands,Keyword,196297977829354,,259144301839997,,lululemon detergent,,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent - SBV - KW - Main Video - KW Exact,Active Detergent,KW Exact,exact,3.0,0101,Stale,Low Data - Raise Bid or Kill,3.15,False,,3.15,
