Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Campaign Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),14 Day Total Orders (#),"14 Day Total Sales ","Total Advertising Cost of Sales (ACOS) ",Total Return on Advertising Spend (ROAS),14 Day Conversion Rate
"Jul 18, 2022",washing machine tub cleaner top load lg,1,100.00%,washing machine tub cleaner top load lg,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,6,16.6667%,$1.26,$1.26,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",clean washer with affresh,1,100.00%,clean washer with affresh,EXACT,Washing Machine Cleaner - SB - KW - Comp - KW Exact - Comp Terms (2),USD,1,5,20.0000%,$1.75,$1.75,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",gowise pressure cooker accessories,1,100.00%,gowise pressure cooker accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,5,40.0000%,$1.02,$0.51,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",instant pot duo 6 qt accessories,1,100.00%,instant pot duo 6 qt accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,5,20.0000%,$0.53,$0.53,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",mini springform pans 4 inch,1,100.00%,mini springform pan 4 inch,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,5,20.0000%,$0.4,$0.4,1,$37.9,1.0554%,94.75,100.0000%
"Jul 18, 2022",washer cleaning tablets front loader,1,100.00%,washer cleaning tablets front loader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,2,5,40.0000%,$1.86,$0.93,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",active washing machine,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,2,4,50.0000%,$3.7,$1.85,1,$14.95,24.7492%,4.04,50.0000%
"Jul 18, 2022",water machine cleaner,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,4,25.0000%,$1.85,$1.85,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",7 springform pan for instant pot,1,100.00%,7 springform pan for instant pot,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,3,33.3333%,$0.73,$0.73,1,$10.95,6.6667%,15.00,100.0000%
"Jul 18, 2022",baking pans set round,1,100.00%,baking pan set round,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,3,33.3333%,$0.52,$0.52,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",instant pot duo accessories 6 qt only,1,100.00%,instant pot duo accessories 6 qt only,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,3,33.3333%,$0.23,$0.23,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",instant pot pans and accessories,1,100.00%,instant pot pans and accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,3,33.3333%,$1.11,$1.11,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",mold and mildew remover for washing machine,1,100.00%,mold and mildew remover washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,3,33.3333%,$1.64,$1.64,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",round baking pans for oven,1,100.00%,round baking pans for oven,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,3,33.3333%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",washing machine cleaner oxi,1,100.00%,oxi+washing+machine+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Comp - KW Broad - Comp Terms (2),USD,1,3,33.3333%,$0.77,$0.77,1,$14.95,5.1505%,19.42,100.0000%
"Jul 18, 2022",active washing machine tablets,2,4.65%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,2,50.0000%,$0.69,$0.69,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",clean washing machine tablets,1,100.00%,clean washing machine tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,2,50.0000%,$0.55,$0.55,1,$14.95,3.6789%,27.18,100.0000%
"Jul 18, 2022",instant pot ultra 6 qt accessories,1,100.00%,instant pot ultra 6 qt accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,2,50.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",lg top load washer tub cleaner,1,100.00%,lg top load washer tub cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,2,50.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",washer machine mold remover,1,100.00%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,2,2,100.0000%,$2.24,$1.12,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",washing machine cleaner top load,2,1.29%,washing machine cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,2,50.0000%,$1.36,$1.36,1,$14.95,9.0970%,10.99,100.0000%
"Jul 18, 2022",washing machine pods,3,4.26%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,2,50.0000%,$1.85,$1.85,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",advanced clean washer tablets,1,100.00%,washer+clean+tablets,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.55,$0.55,1,$14.95,3.6789%,27.18,100.0000%
"Jul 18, 2022",antibacterial washing machine cleaner,1,100.00%,antibacterial washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,1,100.0000%,$1.58,$1.58,1,$14.95,10.5686%,9.46,100.0000%
"Jul 18, 2022",bosch wash machine cleaner,1,100.00%,wash+machine+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.62,$0.62,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",instapot cheesecake pan 6 quart,1,100.00%,instapot cheesecake pan 6 quart,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,1,100.0000%,$0.6,$0.6,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",machine clean washer,1,100.00%,clean+washer+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.64,$0.64,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",tub cleaner for lg sidekick washer,1,100.00%,tub+cleaner+lg+washer,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.64,$0.64,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",washer machine cleaner with lemon,1,100.00%,cleaner+for+washer+machine,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.01,$1.01,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",washing machine cleaner for front loader,1,100.00%,washing machine cleaner front loader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,1,100.0000%,$1.63,$1.63,0,$0.0,,0.00,0.0000%
"Jul 18, 2022",washing machine new cleaner,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.78,$1.78,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",instant pot accessories,1,39.20%,instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,34,1890,1.7989%,$38.17,$1.1226,1,$10.95,348.5845%,0.29,2.9412%
"Jul 19, 2022",cake pans,2,39.46%,cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,6,906,0.6623%,$3.46,$0.5767,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",cake pan,2,25.53%,cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,5,555,0.9009%,$2.95,$0.59,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",splash spotless for washer,2,43.57%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,16,393,4.0712%,$16.0,$1.0,1,$14.95,107.0234%,0.93,6.2500%
"Jul 19, 2022",ninja foodi accessories,2,37.39%,ninja foodi accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,292,0.3425%,$0.75,$0.75,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",instapot accessory,1,68.68%,instapot and accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,182,0.5495%,$0.7,$0.7,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",springform pan 9 inch nonstick,1,100.00%,springform pan 9 inch nonstick,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,2,166,1.2048%,$1.68,$0.84,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",springform pan,1,92.02%,springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,150,0.6667%,$0.89,$0.89,1,$18.95,4.6966%,21.29,100.0000%
"Jul 19, 2022",cheesecake pan,1,49.01%,cheesecake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,149,0.6711%,$0.42,$0.42,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",splash spotless washing machine cleaner,2,6.35%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,2,131,1.5267%,$3.04,$1.52,1,$14.95,20.3344%,4.92,50.0000%
"Jul 19, 2022",splash spotless washing machine cleaner,2,6.35%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,17,5.8824%,$1.12,$1.12,1,$14.95,7.4916%,13.35,100.0000%
"Jul 19, 2022",instant pot accessories 6 qt only,1,100.00%,instant pot accessories 6 qt only,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,3,134,2.2388%,$2.79,$0.93,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",springform pans,1,52.72%,springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,2,97,2.0619%,$1.14,$0.57,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",spring forms for baking,1,100.00%,spring form for baking,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,3,79,3.7975%,$1.7,$0.5667,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",ninja foodi accessories 8 qt,1,82.43%,ninja foodi accessories 8 qt,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,61,3.2787%,$2.25,$1.125,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",round cake pans,2,37.42%,round cake pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,58,1.7241%,$0.42,$0.42,1,$18.95,2.2164%,45.12,100.0000%
"Jul 19, 2022",splash spotless washing machine tablets,2,44.80%,top load washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,5,56,8.9286%,$5.58,$1.1159999999999999,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",splash spotless tablets,2,32.00%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,1,48,2.0833%,$1.0,$1.0,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",lg washing machine tub cleaner,1,66.13%,lg washing machine tub cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,41,2.4390%,$1.62,$1.62,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",instant pot 8qt accessories,1,100.00%,instant pot 8qt accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,29,6.8966%,$2.3,$1.15,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",springform cake pan,1,100.00%,springform cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,3,28,10.7143%,$1.57,$0.5233,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",bleach tablets,3,4.74%,wash machine cleaner tablets for high efficiency,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - HE (2),USD,1,27,3.7037%,$1.0,$1.0,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",active washing machine cleaner,2,3.31%,active washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,21,4.7619%,$2.65,$2.65,1,$14.95,17.7258%,5.64,100.0000%
"Jul 19, 2022",active washing machine cleaner,2,3.31%,lysol washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Comp - KW Broad - Comp Terms (2),USD,1,5,20.0000%,$0.93,$0.93,1,$14.95,6.2207%,16.08,100.0000%
"Jul 19, 2022",instant pot accessories 3 qt only,1,100.00%,instant pot accessories 3 qt only,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,26,3.8462%,$0.53,$0.53,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",instant pot 3 qt accessories,1,100.00%,instant pot 3 qt accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,2,23,8.6957%,$0.38,$0.19,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",wash machine cleaner tablets,1,100.00%,wash machine cleaner tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,19,5.2632%,$2.1,$2.1,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",slow cooker accessories,1,100.00%,slow cooker accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,14,7.1429%,$0.61,$0.61,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",ninja foodi 6.5 qt accessories,1,100.00%,ninja foodi 6.5 qt accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,12,8.3333%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",tub cleaner washing machine,1,100.00%,tub cleaner washing machine,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,12,8.3333%,$1.77,$1.77,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",washing machine cleaner front loader,3,4.51%,washing machine cleaner front loader,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Front Load,USD,1,12,8.3333%,$1.72,$1.72,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",cake pan springform,1,91.67%,cake pan springform,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,11,9.0909%,$0.82,$0.82,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",mini cake pans for baking,1,100.00%,mini cake pans for baking,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,11,9.0909%,$0.76,$0.76,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",ninja foodi pressure cooker and air fryer accessories,1,100.00%,ninja foodi pressure cooker and air fryer accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,10,10.0000%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",*,571,0.00%,washing machine cleaner dexter,EXACT,Washing Machine Cleaner - SB - KW - Comp - KW Exact - Comp Terms (2),USD,1,8,12.5000%,$0.47,$0.47,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",8qt instant pot accessories,1,100.00%,8qt instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,7,14.2857%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",top load washer cleaner,1,100.00%,top load washer cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,7,14.2857%,$1.21,$1.21,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",active washing machine,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,5,20.0000%,$1.85,$1.85,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",active washing machine,1,100.00%,active washing machine tablets,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.82,$0.82,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",machine washer cleaning tablets,1,100.00%,machine washer cleaning tablets,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,6,16.6667%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",pan with removable bottom,1,100.00%,pan with removable bottom,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,6,16.6667%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",cake pan with removable bottom,1,100.00%,cake pan with removable bottom,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,5,20.0000%,$1.14,$1.14,1,$10.95,10.4110%,9.61,100.0000%
"Jul 19, 2022",circle cake pans,1,100.00%,circle cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,5,20.0000%,$0.62,$0.62,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",accessories for instapot,1,100.00%,accessories for instapot,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,4,25.0000%,$0.44,$0.44,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",instant pot accessory 8 qt,1,100.00%,instant pot accessories 8 qt,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,4,25.0000%,$0.79,$0.79,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",instapot accessory gasket,1,100.00%,instapot accessory gasket,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,4,25.0000%,$0.35,$0.35,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",wash machine cleaner top load,1,100.00%,wash machine cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,4,25.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",4 springform pans,1,100.00%,4 springform pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,3,33.3333%,$0.76,$0.76,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",cheesecake springform,1,100.00%,cheesecake springform,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,3,33.3333%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",instant pot accessory,1,100.00%,instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,3,33.3333%,$1.15,$1.15,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",top load washing machine cleaner,2,30.00%,top load washing machine cleaner,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,3,33.3333%,$1.75,$1.75,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",7 inch cheesecake pan springform,1,100.00%,7 inch cheesecake pan springform,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,2,50.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",instant pot ultra accessories,1,100.00%,instant pot ultra accessory,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,2,50.0000%,$0.77,$0.77,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",laundry tub cleaner lg,1,100.00%,laundry tub cleaner lg,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,2,50.0000%,$1.0,$1.0,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",pressure cooker parts & accessories,1,100.00%,pressure cooker parts & accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,2,50.0000%,$0.52,$0.52,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",spring baking pans nonstick,1,100.00%,spring baking pans nonstick,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,2,50.0000%,$0.62,$0.62,1,$20.95,2.9594%,33.79,100.0000%
"Jul 19, 2022",washingmachine cleaner,1,100.00%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,2,50.0000%,$1.85,$1.85,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",a fresh laundry cleaner,2,16.67%,washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.85,$1.85,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",cake springform pan,1,100.00%,cake springform pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,1,100.0000%,$0.47,$0.47,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",cleaning supplies for a washer,1,100.00%,cleaning supplies for washer,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 1,USD,1,1,100.0000%,$0.4,$0.4,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",clothes washer cleaner pods,1,100.00%,clothes+washer+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$1.02,$1.02,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",instapot duo accessories,1,100.00%,instapot duo accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,1,100.0000%,$0.65,$0.65,2,$25.94,2.5058%,39.91,200.0000%
"Jul 19, 2022",lg washing machine tub cleaner top load,1,100.00%,lg washing machine tub cleaner top load,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Top Load,USD,1,1,100.0000%,$1.28,$1.28,1,$14.95,8.5619%,11.68,100.0000%
"Jul 19, 2022",pressure cookers xl,1,100.00%,pressure cooker xl,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,1,1,100.0000%,$0.27,$0.27,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",springform 7 inch for instant pot,1,100.00%,springform 7 inch for instant pot,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - Specific V2,USD,1,1,100.0000%,$0.43,$0.43,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",springform round cake pans,1,100.00%,springform round cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,1,100.0000%,$0.55,$0.55,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",the best cake pan,1,100.00%,best cake pans,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,1,1,100.0000%,$1.08,$1.08,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",wash machine cleaner chemical free,1,100.00%,wash+machine+cleaner,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Main (2),USD,1,1,100.0000%,$0.98,$0.98,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",washer cleaner tablets top load lg,1,100.00%,washer+cleaner+tablets+for+top+load,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$0.96,$0.96,1,$14.95,6.4214%,15.57,100.0000%
"Jul 19, 2022",washer drum cleaner top load,1,100.00%,drum+cleaner+for+top+load+washer,BROAD,Washing Machine Cleaner - SB - KW - Main - KW Broad - Top Load,USD,1,1,100.0000%,$0.59,$0.59,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",washing machine cleaner descaler,1,100.00%,lysol washing machine cleaner,BROAD,Washing Machine Cleaner - SB - KW - Comp - KW Broad - Comp Terms (2),USD,1,1,100.0000%,$0.39,$0.39,0,$0.0,,0.00,0.0000%
"Jul 19, 2022",washing machine disinfectant,1,100.00%,washing machine disinfectant,EXACT,Washing Machine Cleaner - SB - KW - Main - KW Exact - Main - Set 2,USD,1,1,100.0000%,$0.54,$0.54,0,$0.0,,0.00,0.0000%
"Jul 20, 2022",cake pan,1,32.79%,cake pan,EXACT,Cakeware Pans - SB - KW - Store Spotlight - KW Exact - General V2,USD,4,1651,0.2423%,$2.26,$0.565,0,$0.0,,0.00,0.0000%
"Jul 20, 2022",instant pot accessories,3,27.31%,instant pot accessories,EXACT,InstaExtras - SB - KW - Store Spotlight - KW Exact - General IP Terms,USD,30,908,3.3040%,$34.2,$1.14,4,$84.84,40.3112%,2.48,13.3333%
