Start Date,End Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Portfolio name,Campaign Name,Ad Group Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),"7 Day Total Sales ","Total Advertising Cost of Sales (ACOS) ",Total Return on Advertising Spend (ROAS),7 Day Conversion Rate
"May 9, 2022","Jun 7, 2022",instant pot duo evo plus steam diverter,1,100.00%,instant pot duo evo plus steam diverter,EXACT,IP Steam Diverters,Steam Diverter LUX - SP - KW - Main,Steam Diverter LUX - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.0,$1.0,1,$9.95,10.0500%,9.95,100.0000%
"May 9, 2022","Jun 7, 2022",instant pot duo mini sealing ring,2,16.67%,instant pot duo mini sealing ring,EXACT,IP Sealing Ring,IP Sealing Ring 3 QT - SP - KW - Main,IP Sealing Ring 3 QT - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.0,$1.0,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot duo nova gasket,1,100.00%,instant pot duo nova gasket,EXACT,IP Sealing Ring,IP Sealing Ring 3 QT - SP - KW - Main,IP Sealing Ring 3 QT - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$0.98,$0.98,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot duo nova lid,1,100.00%,instant pot duo nova lid,EXACT,IP Lid,IP Lids 6 QT - SP - KW - Main,IP Lids 6 QT - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$0.65,$0.65,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot duo plus steam diverter,2,28.57%,instant pot duo plus steam diverter,EXACT,IP Steam Diverters,Steam Diverter DUO - SP - KW - Main,Steam Diverter DUO - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$0.66,$0.66,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot duo replacement lid,1,50.00%,duo lid,BROAD,IP Lid,IP Lids 8 QT - SP - KW - Main,IP Lids 8 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.12,$1.12,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot egg bites pan,1,40.00%,instant pot egg bites pan,EXACT,Silicone Egg Bite Molds,Silicone Egg Bite Molds - SP - KW - Main,Silicone Egg Bite Molds - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.16,$1.16,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot inner pot replacement,1,40.00%,instant pot replacement,BROAD,IP Sealing Ring,IP Sealing Ring 3 QT - SP - KW - Main,IP Sealing Ring 3 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$0.81,$0.81,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot lid 6q,1,100.00%,instant pot 6q lid,BROAD,IP Lid,IP Lids 6 QT - SP - KW - Main,IP Lids 6 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.05,$1.05,1,$27.98,3.7500%,26.65,100.0000%
"May 9, 2022","Jun 7, 2022",instant pot lid rest,2,16.67%,lid for instant pot,BROAD,IP Lid,IP Lids 6 QT - SP - KW - Main,IP Lids 6 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.26,$1.26,1,$13.99,9.0100%,11.10,100.0000%
"May 9, 2022","Jun 7, 2022",instant pot lids replacement,1,100.00%,lid for instant pot,BROAD,IP Lid,IP Lids 6 QT - SP - KW - Main,IP Lids 6 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$0.45,$0.45,1,$13.99,3.2200%,31.09,100.0000%
"May 9, 2022","Jun 7, 2022",instant pot of egg,2,25.00%,instant pot egg,EXACT,Silicone Egg Bite Molds,Silicone Egg Bite Molds - SP - KW - Main,Silicone Egg Bite Molds - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.24,$1.24,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot pressure valve cover,1,66.67%,instant pot pressure valve cover,EXACT,IP Steam Diverters,Steam Diverter LUX - SP - KW - Main,Steam Diverter LUX - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.17,$1.17,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot pro 6 qt steam deflector,1,50.00%,steam deflector instant pot,BROAD,IP Steam Diverters,Steam Diverter LUX - SP - KW - Main,Steam Diverter LUX - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$0.81,$0.81,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot pro 8 qt sealing ring,1,100.00%,sealing rings 8 qt,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,2,2,100.0000%,$2.41,$1.205,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot pro diverter,1,100.00%,instant pot diverter,BROAD,IP Steam Diverters,Steam Diverter LUX - SP - KW - Main,Steam Diverter LUX - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.07,$1.07,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot replacement valve,13,0.09%,instant pot replacement,BROAD,IP Sealing Ring,IP Sealing Ring 3 QT - SP - KW - Main,IP Sealing Ring 3 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$0.39,$0.39,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot rub lid,1,100.00%,lid for instant pot,BROAD,IP Lid,IP Lids 6 QT - SP - KW - Main,IP Lids 6 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.37,$1.37,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot seal 3 quart,1,100.00%,instant pot seal 3 quart,EXACT,IP Sealing Ring,IP Sealing Ring 3 QT - SP - KW - Main,IP Sealing Ring 3 QT - SP - KW - Main - KW Exact,USD,2,2,100.0000%,$2.54,$1.27,1,$14.99,16.9400%,5.90,50.0000%
"May 9, 2022","Jun 7, 2022",instant pot seal record 3 quart,1,66.67%,instant pot seal 3 quart,BROAD,IP Sealing Ring,IP Sealing Ring 3 QT - SP - KW - Main,IP Sealing Ring 3 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.38,$1.38,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot sealing ring 8 quart duo,1,50.00%,instant pot sealing ring 8 quart duo,EXACT,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$0.66,$0.66,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot serial number ab 19302 lid,1,100.00%,lid for instant pot,BROAD,IP Lid,IP Lids 6 QT - SP - KW - Main,IP Lids 6 QT - SP - KW - Main - KW Broad,USD,2,2,100.0000%,$2.74,$1.37,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot silicone insert,1,50.00%,instant pot silicone inserts,EXACT,IP Lid,IP Lids 6 QT - SP - KW - Main,IP Lids 6 QT - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$1.91,$1.91,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot silicone molds,4,1.59%,instant pot silicone molds,EXACT,Silicone Egg Bite Molds,Silicone Egg Bite Molds - SP - KW - Main,Silicone Egg Bite Molds - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.21,$1.21,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot silicone ring 3 qt,2,22.22%,instant pot silicone ring 3 qt,EXACT,IP Sealing Ring,IP Sealing Ring 3 QT - SP - KW - Main,IP Sealing Ring 3 QT - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.92,$1.92,1,$14.99,12.8100%,7.81,100.0000%
"May 9, 2022","Jun 7, 2022",instant pot sous vide accessories,1,100.00%,instant pot sous vide accessories,EXACT,Silicone Egg Bite Molds,Silicone Egg Bite Molds - SP - KW - Main,Silicone Egg Bite Molds - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.4,$1.4,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot steam bake,1,100.00%,instant pot steam,BROAD,IP Steam Diverters,Steam Diverter DUO - SP - KW - Main,Steam Diverter DUO - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.13,$1.13,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot steam releaser,1,100.00%,instant pot steam releaser,EXACT,IP Steam Diverters,Steam Diverter DUO - SP - KW - Main,Steam Diverter DUO - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$0.57,$0.57,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot steam tray,1,66.67%,instant pot steam,BROAD,IP Steam Diverters,Steam Diverter DUO - SP - KW - Main,Steam Diverter DUO - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.77,$0.77,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot steam tray,1,66.67%,steam tray for instant pot,BROAD,Exp Steamer Basket,Exp Steamer Basket - SP - KW - Main,Exp Steamer Basket - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.59,$0.59,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot stream diverter,1,100.00%,instant pot stream diverter,EXACT,IP Steam Diverters,Steam Diverter DUO - SP - KW - Main,Steam Diverter DUO - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$0.45,$0.45,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot trivet replacement 6q,2,33.33%,trivet instant pot,BROAD,Silicone Roasting Rack,Silicone Roasting Rack - SP - KW - Main,Silicone Roasting Rack - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.62,$1.62,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot trivet with handles,7,1.06%,instant pot trivet with handles,EXACT,Silicone Bakeware Sling,Silicone Bakeware Sling - SP - KW - Main,Silicone Bakeware Sling - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$0.45,$0.45,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot ultra accessories,7,0.22%,accessories instant pot,BROAD,Silicone Bakeware Sling,Silicone Bakeware Sling - SP - KW - Main,Silicone Bakeware Sling - SP - KW - Main - KW Broad,USD,1,1,100.0000%,$0.15,$0.15,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot ultra accessories,7,0.22%,instant pot ultra accessories,EXACT,IP Sealing Ring,IP Sealing Ring 3 QT - SP - KW - Main,IP Sealing Ring 3 QT - SP - KW - Main - KW Exact,USD,1,1,100.0000%,$1.75,$1.75,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant pot vent cover,5,3.33%,instant pot vent cover,EXACT,IP Steam Diverters,Steam Diverter LUX - SP - KW - Main,Steam Diverter LUX - SP - KW - Main - KW Exact,USD,2,2,100.0000%,$1.02,$0.51,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instant-pot trivet,6,1.01%,instant pot trivet,EXACT,Silicone Bakeware Sling,Silicone Bakeware Sling - SP - KW - Main,Silicone Bakeware Sling - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.8,$1.8,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot 3 qt sealing ring,1,100.00%,instapot 3 qt sealing ring,EXACT,IP Sealing Ring,IP Sealing Ring 3 QT - SP - KW - Main,IP Sealing Ring 3 QT - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$0.96,$0.96,1,$14.99,6.4000%,15.61,100.0000%
"May 9, 2022","Jun 7, 2022",instapot 6 quart silicone cover,1,100.00%,instapot silicone cover,BROAD,IP Lid,IP Lids 6 QT - SP - KW - Main,IP Lids 6 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$0.86,$0.86,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot 8 qt silicone ring,1,100.00%,instapot 8 qt silicone ring,EXACT,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$0.83,$0.83,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot 8 quart duo evo plus gasket,2,33.33%,instapot gasket 8,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.39,$1.39,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot 8 quart ring,2,1.90%,instapot 8 quart rings,EXACT,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$1.64,$1.64,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot accessories 8 quart by instant pot,22,0.08%,instant pot accessories 8 quart,BROAD,IP Lid,IP Lids 8 QT - SP - KW - Main,IP Lids 8 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$0.9,$0.9,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot cake pan 6 quart,4,7.41%,instapot cake pan 6 quart,EXACT,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$0.68,$0.68,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot cake pan 8 quart,2,25.00%,instapot cake pan 8 quart,EXACT,Cakeware Pans,Cakeware Pans 7 Inch - SP - KW - Main,Cakeware Pans 7 Inch - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$0.88,$0.88,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot duo 8 qt seal,1,100.00%,instapot duo 8 qt seal,EXACT,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Exact - Set 2,USD,1,2,50.0000%,$1.26,$1.26,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot egg mold lifter,1,100.00%,instapot lifter,BROAD,Silicone Bakeware Sling,Silicone Bakeware Sling - SP - KW - Main,Silicone Bakeware Sling - SP - KW - Main - KW Broad,USD,2,2,100.0000%,$2.23,$1.115,1,$13.95,15.9900%,6.26,50.0000%
"May 9, 2022","Jun 7, 2022",instapot egg molds,4,1.46%,instapot egg mold,EXACT,Silicone Egg Bite Molds,Silicone Egg Bite Molds - SP - KW - Main,Silicone Egg Bite Molds - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.12,$1.12,1,$25.95,4.3200%,23.17,100.0000%
"May 9, 2022","Jun 7, 2022",instapot eggs,1,50.00%,instapot egg,EXACT,Silicone Egg Bite Molds,Silicone Egg Bite Molds - SP - KW - Main,Silicone Egg Bite Molds - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.17,$1.17,2,$39.67,2.9500%,33.91,200.0000%
"May 9, 2022","Jun 7, 2022",instapot gasket 8 qt,2,33.33%,instapot 8 qt gasket,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.18,$1.18,1,$17.99,6.5600%,15.25,100.0000%
"May 9, 2022","Jun 7, 2022",instapot gasket replacement duo mini,1,100.00%,instapot duo mini gasket,BROAD,IP Sealing Ring,IP Sealing Ring 3 QT - SP - KW - Main,IP Sealing Ring 3 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$0.53,$0.53,1,$14.99,3.5400%,28.28,100.0000%
"May 9, 2022","Jun 7, 2022",instapot ip-duo silicone ring,1,100.00%,instapot duo ring,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.55,$1.55,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot lid 6 quart,1,100.00%,instapot lid 6 quart,EXACT,IP Lid,IP Lids 6 QT - SP - KW - Main,IP Lids 6 QT - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$0.48,$0.48,1,$13.99,3.4300%,29.15,100.0000%
"May 9, 2022","Jun 7, 2022",instapot lifter,1,50.00%,instapot lifter,EXACT,Silicone Bakeware Sling,Silicone Bakeware Sling - SP - KW - Main,Silicone Bakeware Sling - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$2.02,$2.02,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot rings for 8qt,1,100.00%,instapot rings 8qt,EXACT,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$0.55,$0.55,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",instapot seals and gaskets 8 qt,1,100.00%,instapot 8 qt gasket,BROAD,IP Sealing Ring,IP Sealing Ring 8 QT - SP - KW - Main,IP Sealing Ring 8 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.13,$1.13,1,$17.99,6.2800%,15.92,100.0000%
"May 9, 2022","Jun 7, 2022",instapot silicone 6 qt instant pot,1,100.00%,silicone instant pot,BROAD,IP Lid,IP Lids 6 QT - SP - KW - Main,IP Lids 6 QT - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.34,$1.34,1,$13.99,9.5800%,10.44,100.0000%
"May 9, 2022","Jun 7, 2022",instapot silicone spout cover,1,100.00%,instapot spout,BROAD,IP Steam Diverters,Steam Diverter LUX - SP - KW - Main,Steam Diverter LUX - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$0.98,$0.98,1,$9.95,9.8500%,10.15,100.0000%
"May 9, 2022","Jun 7, 2022",instapot strainer basket 8 qt,1,33.33%,instapot strainer baskets for 8 qt,EXACT,Silicone Steamer Basket,Silicone Steamer Basket - SP - KW - Main,Silicone Steamer Basket - SP - KW - Main - KW Exact,USD,1,2,50.0000%,$1.4,$1.4,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",jabon para lavadoras,1,100.00%,*,-,Washing Machine Cleaner,Washing Machine Cleaner - SP - Auto - TOS,Washing Machine Cleaner - SP - Auto - TOS,USD,1,2,50.0000%,$1.25,$1.25,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",jabon para limpiar la lavadora,1,50.00%,jabon para limpiar la lavadora,EXACT,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Exact - Set 3,USD,1,2,50.0000%,$0.95,$0.95,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",jabon para ropa deportiva,1,100.00%,*,-,Active Detergent,Active Detergent - SP - Auto - TOS - New,Active Detergent - SP - Auto - TOS - New,USD,2,2,100.0000%,$1.93,$0.965,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",keep your washer clean from hard water,1,100.00%,clean washer,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,2,2,100.0000%,$2.49,$1.245,1,$14.95,16.6600%,6.00,50.0000%
"May 9, 2022","Jun 7, 2022",kenmore elite washer cleaner,1,100.00%,washer cleaner,BROAD,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$0.91,$0.91,1,$14.95,6.0900%,16.43,100.0000%
"May 9, 2022","Jun 7, 2022",kitchen shelves 2ft long,1,100.00%,kitchen shelves,BROAD,Floating Shelves,Floating Shelves - SP - KW - Main,Floating Shelves - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$0.97,$0.97,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",kitchen steamer expandable,1,100.00%,steamer expandable,BROAD,Exp Steamer Basket,Exp Steamer Basket - SP - KW - Main,Exp Steamer Basket - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$1.01,$1.01,1,$12.95,7.8000%,12.82,100.0000%
"May 9, 2022","Jun 7, 2022",laminated wood shelf,2,33.33%,shelf wood,BROAD,Floating Shelves,Floating Shelves - SP - KW - Main,Floating Shelves - SP - KW - Main - KW Broad,USD,1,2,50.0000%,$0.74,$0.74,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",large wood plant stand,6,2.41%,large wood plant stand,EXACT,Plant Stands (Adjustable),Plant Stands - KW - Targeted,Plant Stand- KW - Targeted (Exact),USD,2,2,100.0000%,$2.14,$1.07,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",large wooden plant stands indoor,2,20.00%,large wooden plant stands indoor,EXACT,Plant Stands (Adjustable),Plant Stands - KW - Targeted,Plant Stand- KW - Targeted (Exact),USD,1,2,50.0000%,$0.93,$0.93,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry cleaner pods,1,100.00%,laundry cleaner pods,EXACT,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$1.0,$1.0,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry cleaner tablet,1,50.00%,laundry cleaner tablets,EXACT,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$1.61,$1.61,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry cleaning,6,5.00%,*,-,Washing Machine Cleaner,Washing Machine Cleaner - SP - Auto - TOS,Washing Machine Cleaner - SP - Auto - TOS,USD,2,2,100.0000%,$2.75,$1.375,1,$14.95,18.3900%,5.44,50.0000%
"May 9, 2022","Jun 7, 2022",laundry cleaning tabs,1,100.00%,*,-,Washing Machine Cleaner,Washing Machine Cleaner - SP - Auto - TOS,Washing Machine Cleaner - SP - Auto - TOS,USD,1,2,50.0000%,$0.92,$0.92,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry deep cleaner,1,100.00%,laundry deep cleaner,EXACT,Washing Machine Cleaner,Washing Machine Cleaner - SP - KW - Main,Washing Machine Cleaner - SP - KW - Main - KW Exact - Set 3,USD,1,2,50.0000%,$2.5,$2.5,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry detergent athletic,2,13.33%,laundry detergent for athletic,EXACT,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$3.19,$3.19,1,$24.95,12.7900%,7.82,100.0000%
"May 9, 2022","Jun 7, 2022",laundry detergent concentrate,13,0.15%,*,-,Active Detergent,Active Detergent - SP - Auto - TOS - New,Active Detergent - SP - Auto - TOS - New,USD,1,2,50.0000%,$1.3,$1.3,1,$16.96,7.6700%,13.05,100.0000%
"May 9, 2022","Jun 7, 2022",laundry detergent for compression hose,1,100.00%,compression laundry detergent,BROAD,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,USD,1,2,50.0000%,$2.3,$2.3,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry detergent for compression sox,1,100.00%,compression laundry detergent,BROAD,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,USD,1,2,50.0000%,$1.21,$1.21,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry detergent for lululemon,2,25.00%,laundry detergent for lululemon,EXACT,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$3.07,$3.07,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry detergent for odors,3,10.53%,laundry detergent odor,EXACT,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 2,USD,1,2,50.0000%,$3.0,$3.0,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry detergent remove odor,3,5.41%,laundry detergent that removes odors,EXACT,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$1.75,$1.75,1,$24.95,7.0100%,14.26,100.0000%
"May 9, 2022","Jun 7, 2022",laundry detergent sanitizer,7,1.17%,*,-,Active Detergent,Active Detergent - SP - Auto - TOS - New,Active Detergent - SP - Auto - TOS - New,USD,1,2,50.0000%,$1.44,$1.44,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry detergent strong odor,1,100.00%,odor detergent,BROAD,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Broad - Set 1,USD,1,2,50.0000%,$2.5,$2.5,1,$24.95,10.0200%,9.98,100.0000%
"May 9, 2022","Jun 7, 2022",laundry detergent under armour,1,100.00%,laundry detergent for under armour,EXACT,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,USD,1,2,50.0000%,$3.67,$3.67,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry detergent workout clothes,1,40.00%,laundry detergent for workout clothes,EXACT,Active Detergent,Active Detergent - SP - KW - Main,Active Detergent - SP - KW - Main - KW Exact - Set 1,USD,2,2,100.0000%,$10.0,$5.0,1,$24.95,40.0800%,2.50,50.0000%
"May 9, 2022","Jun 7, 2022",laundry disinfection,1,100.00%,*,-,Washing Machine Cleaner,Washing Machine Cleaner - SP - Auto - TOS,Washing Machine Cleaner - SP - Auto - TOS,USD,1,2,50.0000%,$1.84,$1.84,0,$0.0,,0.00,0.0000%
"May 9, 2022","Jun 7, 2022",laundry enzyme soak,1,100.00%,*,-,Active Detergent,Active Detergent - SP - Auto - TOS - New,Active Detergent - SP - Auto - TOS - New,USD,2,2,100.0000%,$2.72,$1.36,0,$0.0,,0.00,0.0000%
